,CollectDate,Ammmonia Nitrogen (mg/L),Conductivity (µmhos/cm),Dissolved Oxygen (mg/L),Fecal Coliform (CFU/100ml),Nitrate Nitrite (mg/L),Orthophosphate Phosphate (mg/L),pH,Temperature (°C),Total Nitrogen (mg/L),Total Phosphorus (mg/L),WQI
931,2009-05-11,0.010499999999999999,103.0,10.8,8.0,0.0405,0.0021000000000000003,7.8,11.8,0.2785,0.013250000000000001,22.03358295775306
932,2009-05-11,0.013,110.0,10.850000000000001,8.0,0.041,0.002,7.8,11.75,0.326,0.0125,22.809564742434482
933,2009-05-11,0.010499999999999999,117.0,10.9,8.0,0.0405,0.0021000000000000003,7.8,11.7,0.2785,0.013250000000000001,22.037850540021402
938,2009-06-08,0.005,491.6666666666667,8.6,14.0,0.01,0.002,7.566666666666666,17.733333333333334,0.288,0.0163,12.302810779578635
939,2009-06-08,0.0115,151.0,9.4,14.0,0.01,0.002,7.9,18.8,0.3265,0.0206,15.775038619031791
940,2009-06-08,0.018,491.6666666666667,8.6,14.0,0.01,0.002,7.566666666666666,17.733333333333334,0.365,0.0249,18.95259104354782
941,2009-06-08,0.0115,448.0,8.5,14.0,0.01,0.002,7.5,17.6,0.3265,0.0206,15.605365118068752
942,2009-06-08,0.0115,876.0,7.9,14.0,0.01,0.002,7.3,16.8,0.3265,0.0206,15.502698997589132
947,2009-07-13,0.005,251.0,8.1,79.0,0.01,0.002,7.5,19.9,0.236,0.0157,12.097163357350238
948,2009-07-13,0.005,251.0,8.1,79.0,0.01,0.002,7.5,19.9,0.245,0.01745,12.641680094783869
949,2009-07-13,0.005,251.0,8.1,79.0,0.01,0.002,7.5,19.9,0.254,0.0192,13.186196832217501
950,2009-07-13,0.005,251.0,8.1,79.0,0.01,0.002,7.5,19.9,0.245,0.01745,12.641680094783869
955,2009-08-10,0.006,303.5,7.5,50.0,0.011,0.003,7.4,21.9,0.27,0.0181,13.557822389503226
956,2009-08-10,0.0095,302.0,7.6,50.0,0.011,0.00315,7.4,21.9,0.255,0.018750000000000003,14.784967695878688
957,2009-08-10,0.013,303.5,7.5,50.0,0.011,0.0033,7.4,21.9,0.24,0.0194,15.992350463755923
958,2009-08-10,0.0095,305.0,7.4,50.0,0.011,0.00315,7.4,21.9,0.255,0.018750000000000003,14.76520515738046
963,2009-09-14,0.005,348.6666666666667,8.033333333333333,77.0,0.01,0.002,7.5,20.0,0.241,0.012,10.998470163418851
964,2009-09-14,0.005,341.0,8.1,77.0,0.01,0.002,7.5,20.0,0.249,0.01465,11.817646331879244
965,2009-09-14,0.005,348.6666666666667,8.033333333333333,77.0,0.01,0.002,7.5,20.0,0.257,0.0173,12.624092545826077
966,2009-09-14,0.005,353.0,8.0,77.0,0.01,0.002,7.5,20.0,0.249,0.01465,11.80811555616227
967,2009-09-14,0.005,352.0,8.0,77.0,0.01,0.002,7.5,20.0,0.249,0.01465,11.808082175825877
968,2009-09-28,0.006,528.0,7.95,76.0,0.011,0.0022,7.5,18.700000000000003,0.274,0.0123,11.678534635647782
969,2009-09-28,0.0055,524.0,8.0,76.0,0.010499999999999999,0.0021000000000000003,7.5,18.8,0.2745,0.01205,11.313810525339086
970,2009-09-28,0.005,528.0,7.95,76.0,0.01,0.002,7.5,18.700000000000003,0.275,0.0118,10.92715995357806
971,2009-09-28,0.0055,532.0,7.9,76.0,0.010499999999999999,0.0021000000000000003,7.5,18.6,0.2745,0.01205,11.291884063886755
975,2009-10-26,0.047,247.5,8.0,55.0,0.033,0.0079,7.25,14.1,0.242,0.0157,31.32807522200254
976,2009-10-26,0.0475,242.0,8.0,55.0,0.033,0.00795,7.3,14.1,0.244,0.0153,31.364786373105495
977,2009-10-26,0.048,247.5,8.0,55.0,0.033,0.008,7.25,14.1,0.246,0.0149,31.397706603721247
978,2009-10-26,0.0475,253.0,8.0,55.0,0.033,0.00795,7.2,14.1,0.244,0.0153,31.360995452618294
979,2009-11-09,0.035,171.5,9.149999999999999,30.0,0.053,0.009,7.4,11.8,0.231,0.0176,34.265307564900496
980,2009-11-09,0.035500000000000004,165.0,9.2,30.0,0.052,0.00865,7.4,11.8,0.241,0.01805,34.27169189907411
981,2009-11-09,0.036,171.5,9.149999999999999,30.0,0.051,0.0083,7.4,11.8,0.251,0.0185,34.26857883786714
982,2009-11-09,0.035500000000000004,178.0,9.1,30.0,0.052,0.00865,7.4,11.8,0.241,0.01805,34.262194503693536
983,2009-12-21,0.015,124.5,9.9,21.0,0.145,0.0062,7.55,7.5,0.295,0.0164,55.44916510564038
984,2009-12-21,0.0155,107.0,10.0,21.0,0.1465,0.00625,7.6,7.5,0.301,0.0165,56.10459817165809
985,2009-12-21,0.016,124.5,9.9,21.0,0.148,0.0063,7.55,7.5,0.307,0.0166,56.73717876575465
986,2009-12-21,0.0155,142.0,9.8,21.0,0.1465,0.00625,7.5,7.5,0.301,0.0165,56.08174569973695
987,2010-01-12,0.015,265.5,11.1,620.0,0.161,0.0093,7.4,7.7,0.305,0.018,61.023373128020836
988,2010-01-12,0.015,100.0,11.1,620.0,0.161,0.0095,7.4,7.7,0.3095,0.017849999999999998,60.98457683204644
989,2010-01-12,0.015,265.5,11.1,620.0,0.161,0.0097,7.4,7.7,0.314,0.0177,60.9568294274186
990,2010-01-12,0.015,431.0,11.1,620.0,0.161,0.0095,7.4,7.7,0.3095,0.017849999999999998,60.99562572339299
991,2010-02-08,0.007,110.5,10.8,45.0,0.169,0.0112,7.45,7.9,0.333,0.0183,61.07933734890763
992,2010-02-08,0.006500000000000001,103.0,11.0,45.0,0.1695,0.00895,7.5,7.9,0.331,0.015349999999999999,60.18357018218579
993,2010-02-08,0.006,110.5,10.8,45.0,0.17,0.0067,7.45,7.9,0.329,0.0124,59.24442025730751
994,2010-02-08,0.006500000000000001,118.0,10.6,45.0,0.1695,0.00895,7.4,7.9,0.331,0.015349999999999999,60.14018742402935
995,2010-03-08,0.005,106.33333333333333,12.066666666666668,27.0,0.084,0.002,7.599999999999999,8.9,0.246,0.0133,33.338596283758555
996,2010-03-08,0.005,105.0,11.6,27.0,0.0835,0.002,7.6,8.9,0.2575,0.0135,33.226070732978
997,2010-03-08,0.005,106.33333333333333,12.066666666666668,27.0,0.083,0.002,7.599999999999999,8.9,0.269,0.0137,33.20632670079575
998,2010-03-08,0.005,106.0,12.3,27.0,0.0835,0.002,7.6,8.9,0.2575,0.0135,33.295623491590334
999,2010-03-08,0.005,108.0,12.3,27.0,0.0835,0.002,7.6,8.9,0.2575,0.0135,33.29569025226313
1000,2010-03-22,0.005,105.0,11.5,8.0,0.079,0.002,7.8,9.149999999999999,0.305,0.0113,31.322914913995
1001,2010-03-22,0.005,105.0,11.5,8.0,0.079,0.002,7.8,9.2,0.304,0.010849999999999999,31.188703821670476
1002,2010-03-22,0.005,105.0,11.5,8.0,0.079,0.002,7.8,9.149999999999999,0.303,0.0104,31.04836164715107
1003,2010-03-22,0.005,105.0,11.5,8.0,0.079,0.002,7.8,9.1,0.304,0.010849999999999999,31.182572739475585
1004,2010-04-12,0.005,116.0,11.25,8.0,0.083,0.002,7.7,9.05,0.275,0.0087,31.64616866975858
1005,2010-04-12,0.005,108.0,11.3,8.0,0.0835,0.002,7.7,9.1,0.278,0.00865,31.795382013512988
1006,2010-04-12,0.005,116.0,11.25,8.0,0.084,0.002,7.7,9.05,0.281,0.0086,31.929067020701115
1007,2010-04-12,0.005,124.0,11.2,8.0,0.0835,0.002,7.7,9.0,0.278,0.00865,31.779853676946704
1008,2010-04-26,0.015,111.0,10.55,5.0,0.07,0.002,7.85,11.5,0.294,0.0094,31.081102722458922
1009,2010-04-26,0.0155,105.0,10.5,5.0,0.07050000000000001,0.002,7.9,11.6,0.28200000000000003,0.00875,31.16425971219892
1010,2010-04-26,0.016,111.0,10.55,5.0,0.071,0.002,7.85,11.5,0.27,0.0081,31.241328337152034
1011,2010-04-26,0.0155,117.0,10.6,5.0,0.07050000000000001,0.002,7.8,11.4,0.28200000000000003,0.00875,31.158171347412036
1012,2010-05-10,0.014,132.42857142857142,10.157142857142857,7.0,0.093,0.002,7.5,11.885714285714284,0.272,0.0081,37.225085523084985
1013,2010-05-10,0.0135,105.0,10.3,7.0,0.093,0.002,7.5,12.1,0.28800000000000003,0.0115,38.15610272592644
1014,2010-05-10,0.0135,107.0,10.2,7.0,0.093,0.002,7.5,12.0,0.28800000000000003,0.0115,38.140107064650635
1015,2010-05-10,0.0135,114.0,10.2,7.0,0.093,0.002,7.5,11.9,0.28800000000000003,0.0115,38.134209644810504
1016,2010-05-10,0.0135,114.0,10.2,7.0,0.093,0.002,7.5,11.8,0.28800000000000003,0.0115,38.12807856261561
1017,2010-05-10,0.013,132.42857142857142,10.157142857142857,7.0,0.093,0.002,7.5,11.885714285714284,0.304,0.0149,39.0342997556614
1018,2010-05-10,0.0135,119.0,10.1,7.0,0.093,0.002,7.5,11.8,0.28800000000000003,0.0115,38.11831412454388
1019,2010-05-10,0.0135,132.0,10.1,7.0,0.093,0.002,7.5,11.8,0.28800000000000003,0.0115,38.11874806891701
1020,2010-05-10,0.0135,236.0,10.0,7.0,0.093,0.002,7.5,11.8,0.28800000000000003,0.0115,38.11228828414832
1021,2010-05-25,0.027,784.3333333333334,9.166666666666666,15.0,0.094,0.0055,7.5,14.033333333333333,0.271,0.0173,44.29125697804316
1022,2010-05-25,0.0275,140.0,9.5,15.0,0.094,0.00385,7.6,14.2,0.275,0.0143,43.55468955039077
1023,2010-05-25,0.028,784.3333333333334,9.166666666666666,15.0,0.094,0.0022,7.5,14.033333333333333,0.279,0.0113,42.766176168855864
1024,2010-05-25,0.0275,373.0,9.4,15.0,0.094,0.00385,7.6,14.0,0.275,0.0143,43.54027366462718
1025,2010-05-25,0.0275,1840.0,8.6,15.0,0.094,0.00385,7.3,13.9,0.275,0.0143,43.49118650533062
1026,2010-06-15,0.013,109.0,9.7,11.0,0.095,0.002,7.75,16.0,0.261,0.0111,38.620951052127836
1027,2010-06-15,0.0125,109.0,9.8,11.0,0.0945,0.002,7.8,16.0,0.2605,0.0106,38.181283767138595
1028,2010-06-15,0.012,109.0,9.7,11.0,0.094,0.002,7.75,16.0,0.26,0.0101,37.71759569845441
1029,2010-06-15,0.0125,109.0,9.6,11.0,0.0945,0.002,7.7,16.0,0.2605,0.0106,38.157262983443644
1030,2010-06-29,0.015,151.0,9.75,15.0,0.053,0.0029,7.9,17.45,0.266,0.0119,26.967779813081084
1031,2010-06-29,0.016,122.0,10.1,15.0,0.055999999999999994,0.0026499999999999996,8.0,17.7,0.279,0.0114,28.096655171606898
1032,2010-06-29,0.017,151.0,9.75,15.0,0.059,0.0024,7.9,17.45,0.292,0.0109,29.118975592018124
1033,2010-06-29,0.016,180.0,9.4,15.0,0.055999999999999994,0.0026499999999999996,7.8,17.2,0.279,0.0114,27.99010023349231
1034,2010-07-13,0.026,163.0,8.9,10.0,0.029,0.002,7.566666666666666,19.733333333333334,0.236,0.01,22.45936600931244
1035,2010-07-13,0.027999999999999997,126.0,9.0,10.0,0.0305,0.002,7.6,19.8,0.24,0.0102,23.59344598551074
1036,2010-07-13,0.027999999999999997,126.0,9.0,10.0,0.0305,0.002,7.6,19.8,0.24,0.0102,23.59344598551074
1037,2010-07-13,0.03,163.0,8.9,10.0,0.032,0.002,7.566666666666666,19.733333333333334,0.244,0.0104,24.69918658137661
1038,2010-07-13,0.027999999999999997,237.0,8.7,10.0,0.0305,0.002,7.5,19.6,0.24,0.0102,23.550936915012084
1039,2010-07-27,0.011,113.0,8.325,12.0,0.018,0.002,7.5,20.7,0.234,0.0109,14.912625996125245
1040,2010-07-27,0.011,111.0,8.4,12.0,0.018,0.002,7.5,20.7,0.24,0.01245,15.398181059117498
1041,2010-07-27,0.011,112.0,8.4,12.0,0.018,0.002,7.5,20.7,0.24,0.01245,15.398214439453891
1042,2010-07-27,0.011,113.0,8.325,12.0,0.018,0.002,7.5,20.7,0.246,0.014,15.868972633824772
1043,2010-07-27,0.011,114.0,8.3,12.0,0.018,0.002,7.5,20.7,0.24,0.01245,15.388349860372976
1044,2010-07-27,0.011,115.0,8.2,12.0,0.018,0.002,7.5,20.7,0.24,0.01245,15.378451900955664
1045,2010-08-10,0.038,218.33333333333334,7.400000000000001,27.0,0.032,0.004,7.3,20.4,0.244,0.0128,27.733084762382493
1046,2010-08-10,0.0375,216.0,7.4,27.0,0.032,0.00395,7.3,20.4,0.246,0.013000000000000001,27.646451662660233
1047,2010-08-10,0.0375,219.0,7.4,27.0,0.032,0.00395,7.3,20.4,0.246,0.013000000000000001,27.646551803669418
1048,2010-08-10,0.037,218.33333333333334,7.400000000000001,27.0,0.032,0.0039,7.3,20.4,0.248,0.0132,27.559974337841144
1049,2010-08-10,0.0375,220.0,7.4,27.0,0.032,0.00395,7.3,20.4,0.246,0.013000000000000001,27.64658518400581
1050,2010-08-24,0.006,221.5,7.85,10.0,0.01,0.0033,7.5,20.7,0.217,0.014,11.87471163373177
1051,2010-08-24,0.006500000000000001,213.0,8.0,10.0,0.01,0.00315,7.5,20.7,0.2245,0.013850000000000001,12.008317464664911
1052,2010-08-24,0.007,221.5,7.85,10.0,0.01,0.003,7.5,20.7,0.232,0.0137,12.112696742055636
1053,2010-08-24,0.006500000000000001,230.0,7.7,10.0,0.01,0.00315,7.5,20.7,0.2245,0.013850000000000001,11.9790909111225
1054,2010-09-14,0.005,213.5,8.25,12.0,0.01,0.002,7.4,18.5,0.225,0.0113,10.664960688746227
1055,2010-09-14,0.005,211.0,8.3,12.0,0.01,0.002,7.4,18.5,0.226,0.011099999999999999,10.611844573296827
1056,2010-09-14,0.005,213.5,8.25,12.0,0.01,0.002,7.4,18.5,0.227,0.0109,10.548964019775692
1057,2010-09-14,0.005,216.0,8.2,12.0,0.01,0.002,7.4,18.5,0.226,0.011099999999999999,10.602080135225092
1058,2010-09-28,0.005,122.0,8.45,42.0,0.01,0.002,7.6,18.3,0.195,0.0145,11.581533903899428
1059,2010-09-28,0.005,114.0,8.7,42.0,0.01,0.0020499999999999997,7.6,18.5,0.196,0.01475,11.696150248949463
1060,2010-09-28,0.005,122.0,8.45,42.0,0.01,0.0021,7.6,18.3,0.197,0.015,11.737119651833723
1061,2010-09-28,0.005,130.0,8.2,42.0,0.01,0.0020499999999999997,7.6,18.1,0.196,0.01475,11.622503306783688
1062,2010-10-12,0.012,119.5,8.25,65.0,0.01,0.002,7.3,16.85,0.207,0.0144,13.561958258400221
1063,2010-10-12,0.0125,118.0,8.3,65.0,0.01,0.002,7.3,16.9,0.2055,0.0137,13.506725386823035
1064,2010-10-12,0.013,119.5,8.25,65.0,0.01,0.002,7.3,16.85,0.204,0.013,13.435530234306437
1065,2010-10-12,0.0125,121.0,8.2,65.0,0.01,0.002,7.3,16.8,0.2055,0.0137,13.490763105883623
1066,2010-10-27,0.024,121.0,8.8,35.0,0.02,0.0044,7.050000000000001,14.2,0.219,0.0178,21.12343728659552
1067,2010-10-27,0.024,120.0,9.0,35.0,0.0195,0.0041,6.9,14.2,0.20800000000000002,0.01705,20.734946587446498
1068,2010-10-27,0.024,121.0,8.8,35.0,0.019,0.0038,7.050000000000001,14.2,0.197,0.0163,20.319271602518057
1069,2010-10-27,0.024,122.0,8.6,35.0,0.0195,0.0041,7.2,14.2,0.20800000000000002,0.01705,20.707762301667078
1070,2010-11-08,0.019,106.5,9.05,38.0,0.049,0.003,7.3,13.0,0.229,0.0117,26.466709632575753
1071,2010-11-08,0.019,106.0,9.1,38.0,0.0485,0.003,7.3,13.0,0.235,0.01165,26.318943573280034
1072,2010-11-08,0.019,106.5,9.05,38.0,0.048,0.003,7.3,13.0,0.241,0.0116,26.161279554567002
1073,2010-11-08,0.019,107.0,9.0,38.0,0.0485,0.003,7.3,13.0,0.235,0.01165,26.309045613862722
1074,2010-12-13,0.021,139.0,9.6,280.0,0.148,0.0084,7.5,9.3,0.326,0.0149,57.915113725833
1075,2010-12-13,0.0215,101.0,9.5,280.0,0.151,0.0085,7.5,9.3,0.325,0.02395,61.673338350129214
1076,2010-12-13,0.022,139.0,9.6,280.0,0.154,0.0086,7.5,9.3,0.324,0.033,65.45396255949882
1077,2010-12-13,0.0215,177.0,9.7,280.0,0.151,0.0085,7.5,9.3,0.325,0.02395,61.6957379352026
1078,2011-01-10,0.013,105.5,10.45,12.0,0.179,0.0072,7.3,7.15,0.286,0.0139,64.32553542382992
1079,2011-01-10,0.013,104.0,10.5,12.0,0.179,0.0072499999999999995,7.3,7.1,0.2915,0.013999999999999999,64.36950312155037
1080,2011-01-10,0.013,105.5,10.45,12.0,0.179,0.0073,7.3,7.15,0.297,0.0141,64.40977070272118
1081,2011-01-10,0.013,107.0,10.4,12.0,0.179,0.0072499999999999995,7.3,7.2,0.2915,0.013999999999999999,64.36580300500074
1082,2011-02-14,0.005,99.5,11.2,47.0,0.205,0.0081,7.5,7.3,0.3325,0.015300000000000001,70.35913602859009
1083,2011-02-14,0.005,100.66666666666667,11.033333333333331,47.0,0.205,0.0081,7.466666666666666,7.3,0.332,0.0148,70.18998205537673
1084,2011-02-14,0.005,99.5,11.1,47.0,0.205,0.0081,7.4,7.3,0.3325,0.015300000000000001,70.34504658464884
1085,2011-02-14,0.005,100.66666666666667,11.033333333333331,47.0,0.205,0.0081,7.466666666666666,7.3,0.333,0.0158,70.49249135395098
1086,2011-02-14,0.005,103.0,10.8,47.0,0.205,0.0081,7.5,7.3,0.3325,0.015300000000000001,70.31952750075264
1087,2011-03-14,0.011,249.0,11.5,610.0,0.213,0.0093,7.45,7.05,0.384,0.0163,75.09752790413167
1088,2011-03-14,0.0125,108.0,11.6,610.0,0.2165,0.009649999999999999,7.5,7.1,0.3935,0.017,76.84433396379755
1089,2011-03-14,0.014,249.0,11.5,610.0,0.22,0.01,7.45,7.05,0.403,0.0177,78.57040141243672
1090,2011-03-14,0.0125,390.0,11.4,610.0,0.2165,0.009649999999999999,7.4,7.0,0.3935,0.017,76.82359535277092
1096,2011-04-11,0.005,101.0,12.0,5.0,0.164,0.002,7.9,8.5,0.356,0.0129,57.4592836458882
1097,2011-04-11,0.005,101.0,12.0,5.0,0.1635,0.002,7.9,8.5,0.357,0.01345,57.476391068290326
1098,2011-04-11,0.005,101.0,12.0,5.0,0.163,0.002,7.9,8.5,0.358,0.014,57.49349849069245
1099,2011-04-11,0.005,101.0,12.0,5.0,0.1635,0.002,7.9,8.5,0.357,0.01345,57.476391068290326
1100,2011-04-27,0.006,413.6333333333334,11.966666666666669,2.0,0.117,0.002,7.933333333333334,10.133333333333333,0.315,0.0102,42.85130297187296
1101,2011-04-27,0.006,98.9,12.1,2.0,0.118,0.002,8.0,10.2,0.327,0.0108,43.366610407633466
1102,2011-04-27,0.006,413.6333333333334,11.966666666666669,2.0,0.119,0.002,7.933333333333334,10.133333333333333,0.339,0.0114,43.86272716462326
1103,2011-04-27,0.006,102.0,12.0,2.0,0.118,0.002,8.0,10.1,0.327,0.0108,43.3506514647277
1104,2011-04-27,0.006,1040.0,11.8,2.0,0.118,0.002,7.8,10.1,0.327,0.0108,43.35378333238315
1105,2011-05-09,0.005,347.0,11.466666666666667,4.0,0.104,0.002,7.7,11.033333333333333,0.326,0.0096,38.482001988054336
1106,2011-05-09,0.005,101.0,11.8,4.0,0.104,0.002,7.8,11.2,0.3255,0.00975,38.56529178427945
1107,2011-05-09,0.005,347.0,11.466666666666667,4.0,0.104,0.002,7.7,11.033333333333333,0.325,0.0099,38.57004262529456
1108,2011-05-09,0.005,128.0,11.6,4.0,0.104,0.002,7.7,11.0,0.3255,0.00975,38.52991010527738
1109,2011-05-09,0.005,812.0,11.0,4.0,0.104,0.002,7.6,10.9,0.3255,0.00975,38.48286503046649
1110,2011-05-23,0.009,97.86666666666667,10.766666666666666,13.0,0.084,0.002,7.833333333333333,12.9,0.298,0.0132,34.741979902060635
1111,2011-05-23,0.011,96.1,11.0,13.0,0.08549999999999999,0.002,7.9,13.0,0.3,0.01325,35.84467149772857
1112,2011-05-23,0.013,97.86666666666667,10.766666666666666,13.0,0.087,0.002,7.833333333333333,12.9,0.302,0.0133,36.88332848176132
1113,2011-05-23,0.011,98.0,10.5,13.0,0.08549999999999999,0.002,7.8,12.9,0.3,0.01325,35.78478903521677
1114,2011-05-23,0.011,99.5,10.8,13.0,0.08549999999999999,0.002,7.8,12.8,0.3,0.01325,35.80850204278758
1115,2011-06-15,0.009,98.73333333333333,9.966666666666667,27.0,0.025,0.002,7.866666666666667,15.833333333333334,0.281,0.0139,17.295967888884988
1116,2011-06-15,0.011,97.3,10.0,27.0,0.026500000000000003,0.002,8.0,15.9,0.28500000000000003,0.0147,18.609026119929204
1117,2011-06-15,0.013,98.73333333333333,9.966666666666667,27.0,0.028,0.002,7.866666666666667,15.833333333333334,0.289,0.0155,19.89629609400866
1118,2011-06-15,0.011,97.9,10.1,27.0,0.026500000000000003,0.002,7.9,15.9,0.28500000000000003,0.0147,18.61481938369721
1119,2011-06-15,0.011,101.0,9.8,27.0,0.026500000000000003,0.002,7.7,15.7,0.28500000000000003,0.0147,18.564550470714064
1120,2011-06-28,0.005,102.23333333333333,9.566666666666668,13.0,0.01,0.002,7.966666666666666,17.466666666666665,0.291,0.0204,13.623925563951595
1121,2011-06-28,0.009,99.0,9.9,13.0,0.011,0.002,8.1,17.7,0.2905,0.02055,15.22290755378246
1122,2011-06-28,0.009,98.7,9.9,13.0,0.011,0.002,8.1,17.7,0.2905,0.02055,15.22289753968154
1123,2011-06-28,0.013,102.23333333333333,9.566666666666668,13.0,0.012,0.002,7.966666666666666,17.466666666666665,0.29,0.0207,16.716196476687717
1124,2011-06-28,0.009,109.0,8.9,13.0,0.011,0.002,7.7,17.0,0.2905,0.02055,15.06437796749497
1125,2011-07-13,0.01,109.0,8.766666666666667,32.0,0.01,0.002,7.633333333333333,18.9,0.255,0.0155,13.576787745080956
1126,2011-07-13,0.0125,107.0,8.8,32.0,0.01,0.002,7.7,18.9,0.263,0.015899999999999997,14.470720448542103
1127,2011-07-13,0.0125,108.0,8.8,32.0,0.01,0.002,7.6,18.9,0.263,0.015899999999999997,14.466595724690958
1128,2011-07-13,0.015,109.0,8.766666666666667,32.0,0.01,0.002,7.633333333333333,18.9,0.271,0.0163,15.352621641262974
1129,2011-07-13,0.0125,112.0,8.7,32.0,0.01,0.002,7.6,18.9,0.263,0.015899999999999997,14.45679790628283
1130,2011-08-09,0.005,143.0,8.1,8.0,0.01,0.002,7.2,20.9,0.213,0.0119,10.941099329266574
1131,2011-08-09,0.005,136.0,8.3,8.0,0.01,0.002,7.2,20.9,0.209,0.01175,10.907319808188186
1132,2011-08-09,0.005,137.0,8.2,8.0,0.01,0.002,7.2,20.9,0.209,0.01175,10.897421848770875
1133,2011-08-09,0.005,143.0,8.1,8.0,0.01,0.002,7.2,20.9,0.205,0.0116,10.834282252804499
1134,2011-08-09,0.005,156.0,7.8,8.0,0.01,0.002,7.2,20.9,0.209,0.01175,10.858330716147547
1135,2011-08-23,0.01,148.0,7.833333333333333,25.0,0.01,0.0023,7.2,20.8,0.232,0.0132,12.847363175283924
1136,2011-08-23,0.01,144.0,7.8,25.0,0.01,0.0021999999999999997,7.2,20.8,0.227,0.0129,12.742159251855453
1137,2011-08-23,0.01,145.0,7.8,25.0,0.01,0.0021999999999999997,7.2,20.8,0.227,0.0129,12.742192632191848
1138,2011-08-23,0.01,148.0,7.833333333333333,25.0,0.01,0.0021,7.2,20.8,0.222,0.0126,12.643843264287275
1139,2011-08-23,0.01,155.0,7.9,25.0,0.01,0.0021999999999999997,7.2,20.8,0.227,0.0129,12.752457775309498
1140,2011-09-13,0.005,296.5,7.9,9.0,0.01,0.002,7.4,20.65,0.271,0.0148,11.911744374774441
1141,2011-09-13,0.005,296.0,7.9,9.0,0.01,0.002,7.4,20.6,0.2505,0.014,11.625555165463803
1142,2011-09-13,0.005,296.5,7.9,9.0,0.01,0.002,7.4,20.65,0.23,0.0132,11.34553041868445
1143,2011-09-13,0.005,297.0,7.9,9.0,0.01,0.002,7.4,20.7,0.2505,0.014,11.631719627995087
1150,2011-10-12,0.05,316.0,7.566666666666666,37.0,0.027,0.0065,7.3,16.5,0.25,0.0185,31.37336572634895
1151,2011-10-12,0.0495,313.0,7.5,37.0,0.0275,0.0063,7.3,16.5,0.257,0.019,31.529056718897575
1152,2011-10-12,0.0495,311.0,7.6,37.0,0.0275,0.0063,7.3,16.5,0.257,0.019,31.53892129797849
1153,2011-10-12,0.049,316.0,7.566666666666666,37.0,0.028,0.0061,7.3,16.5,0.264,0.0195,31.698189779802846
1154,2011-10-12,0.0495,324.0,7.6,37.0,0.0275,0.0063,7.3,16.5,0.257,0.019,31.53935524235162
1155,2011-10-24,0.043,201.0,7.533333333333334,350.0,0.055,0.006,7.3,14.800000000000002,0.273,0.0154,36.73313139530937
1156,2011-10-24,0.043,183.0,7.6,350.0,0.054,0.00605,7.3,14.8,0.271,0.0151,36.34502981061474
1157,2011-10-24,0.043,201.0,7.533333333333334,350.0,0.053,0.0061,7.3,14.800000000000002,0.269,0.0148,35.94488813169203
1158,2011-10-24,0.043,186.0,7.7,350.0,0.054,0.00605,7.3,14.8,0.271,0.0151,36.35506129137762
1159,2011-10-24,0.043,234.0,7.3,350.0,0.054,0.00605,7.3,14.8,0.271,0.0151,36.31693818850974
1160,2011-11-14,0.013,115.0,9.2,18.0,0.07,0.0022,7.599999999999999,11.300000000000002,0.249,0.0106,30.594831433518266
1161,2011-11-14,0.0135,115.0,9.2,18.0,0.07,0.0022500000000000003,7.6,11.3,0.243,0.00975,30.477766593783112
1162,2011-11-14,0.0135,115.0,9.2,18.0,0.07,0.0022500000000000003,7.6,11.3,0.243,0.00975,30.477766593783112
1163,2011-11-14,0.014,115.0,9.2,18.0,0.07,0.0023,7.599999999999999,11.300000000000002,0.237,0.0089,30.360701754047955
1164,2011-11-14,0.0135,115.0,9.2,18.0,0.07,0.0022500000000000003,7.6,11.3,0.243,0.00975,30.477766593783112
1165,2011-12-12,0.011,97.55,10.1,42.0,0.161,0.0048,7.05,7.8,0.3,0.0133,58.13656518601575
1166,2011-12-12,0.010499999999999999,97.6,10.0,42.0,0.1605,0.00475,7.0,7.8,0.299,0.01265,57.62617135064853
1167,2011-12-12,0.01,97.55,10.1,42.0,0.16,0.0047,7.05,7.8,0.298,0.012,57.1397949609426
1168,2011-12-12,0.010499999999999999,97.5,10.2,42.0,0.1605,0.00475,7.1,7.8,0.299,0.01265,57.650188796309834
1169,2012-01-09,0.007,100.8,10.6,27.0,0.188,0.0071,7.433333333333334,7.7,0.321,0.0121,64.81433868119079
1170,2012-01-09,0.007,100.0,10.6,27.0,0.188,0.0071,7.5,7.7,0.322,0.0115,64.63891650087493
1171,2012-01-09,0.007,99.4,10.6,27.0,0.188,0.0071,7.4,7.7,0.322,0.0115,64.63473836848556
1172,2012-01-09,0.007,100.8,10.6,27.0,0.188,0.0071,7.433333333333334,7.7,0.323,0.0109,64.45800359018058
1173,2012-01-09,0.007,103.0,10.6,27.0,0.188,0.0071,7.4,7.7,0.322,0.0115,64.63485853769657
1174,2012-02-13,0.005,102.63333333333333,11.333333333333334,8.0,0.188,0.006,7.400000000000001,7.2,0.323,0.0137,64.72284099326812
1175,2012-02-13,0.005,100.0,11.3,8.0,0.189,0.00595,7.4,7.2,0.3175,0.013250000000000001,64.87259997359267
1176,2012-02-13,0.005,99.9,11.4,8.0,0.189,0.00595,7.4,7.2,0.3175,0.013250000000000001,64.88252797531273
1177,2012-02-13,0.005,102.63333333333333,11.333333333333334,8.0,0.19,0.0059,7.400000000000001,7.2,0.312,0.0128,65.02915565019133
1178,2012-02-13,0.005,108.0,11.3,8.0,0.189,0.00595,7.4,7.2,0.3175,0.013250000000000001,64.87286701628382
